employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,year_competency,avg_competency_score
EMP100370,,2025,BAYU TAMBA,645731,3,1,4,3,5,1,3,2,6,34,38,23,DS,Dominant-Steadiness,ISTP,83.0,25.0,5,2025,4.8
EMP100371,2.0,2025,AHMAD YUDHISTIRA PRATAMA,909147,2,1,1,3,4,1,2,3,6,71,24,73,CS,Conscientious-Steadiness,ESFJ,137.0,15.0,8,2025,2.1
EMP100372,2.0,2025,ANDI BASKARA PAMUNGKAS,653084,1,2,5,5,5,2,3,2,3,20,46,53,IS,Influencer-Steadiness,NAN,128.0,28.0,5,2025,2.111111111111111
EMP100373,3.0,2025,GITA LESTARI,338577,1,1,1,1,5,2,3,1,6,73,64,31,DI,Dominant-Influencer,ENTJ,136.0,32.0,10,2025,3.5
EMP100374,4.0,2025,UTAMI TAMBA,674491,3,4,1,6,2,1,1,2,4,14,34,86,DI,Dominant-Influencer,ENFJ,,32.0,7,2025,4.0
EMP100375,3.0,2025,INTAN SETIAWAN,232284,2,4,3,1,2,2,1,3,2,58,27,90,DS,Dominant-Steadiness,INTP,100.0,17.0,10,2025,3.0
EMP100376,3.0,2025,EVI IQBAL SYAHPUTRA,924611,2,4,4,4,1,2,3,3,3,25,79,85,IC,Influencer-Conscientious,ENFJ,,,9,2025,3.4444444444444446
EMP100377,3.0,2025,MAHENDRA PRAMUDITA SINAGA,371193,1,3,2,1,5,1,1,3,5,91,29,97,CI,Conscientious-Influencer,INFP,94.0,31.0,6,2025,2.8
EMP100378,3.0,2025,HANA HALIM,321596,4,2,5,6,4,2,1,4,2,27,80,47,DC,Dominant-Conscientious,ISTP,119.0,40.0,9,2025,3.3333333333333335
EMP100379,5.0,2025,AYU MAHARDIKA SIMANJUNTAK,840629,3,2,5,4,4,3,1,3,4,64,55,56,SD,Steadiness-Dominant,ENTJ,,,9,2025,4.714285714285714
EMP100380,3.0,2025,EVI MAULIDA,878062,4,2,2,4,2,2,3,3,3,32,99,47,NAN,Conscientious-Dominant,INFP,,,5,2025,3.0
EMP100381,1.0,2025,CAHYO HALIM SIREGAR,908213,3,2,4,5,2,2,3,1,5,43,70,71,DC,Dominant-Conscientious,ISTP,107.0,19.0,1,2025,1.1111111111111112
EMP100382,3.0,2025,UTAMI ERLANGGA TAMBA,208071,2,4,5,4,4,2,2,2,4,65,50,96,DS,Dominant-Steadiness,ESTP,,,1,2025,3.4
EMP100383,,2025,EKO MAHENDRA,161541,4,1,5,1,1,3,1,3,4,66,39,100,SC,Steadiness-Conscientious,ESTJ,98.0,19.0,2,2025,1.1111111111111112
EMP100384,3.0,2025,DIMAS SAPUTRA UTAMI,827380,1,4,1,5,3,2,1,4,5,98,26,44,NAN,Dominant-Conscientious,ENFP,122.0,24.0,1,2025,3.2222222222222223
EMP100385,2.0,2025,HANA ANANDA,303038,1,2,4,1,5,2,3,4,5,44,86,22,CI,Conscientious-Influencer,ISFP,113.0,18.0,2,2025,1.7777777777777777
EMP100386,4.0,2025,TANIA SANTOSO,675878,1,3,3,6,4,2,3,2,5,76,64,88,SC,Steadiness-Conscientious,ISFJ,140.0,34.0,6,2025,3.75
EMP100387,3.0,2025,ARI TRI HARTANTO,981132,2,3,6,5,3,2,3,3,4,50,59,29,NAN,Steadiness-Conscientious,ENFJ,,27.0,5,2025,2.888888888888889
EMP100388,3.0,2025,RANI QOLBI ZULFIKAR,541183,1,4,1,1,1,3,1,3,1,33,22,51,SD,Steadiness-Dominant,ISFP,140.0,27.0,2,2025,2.6666666666666665
EMP100389,3.0,2025,FAJAR PRATAMA,434915,2,3,5,3,1,2,3,4,6,74,83,30,SI,Steadiness-Influencer,INTP,,43.0,2,2025,3.111111111111111
EMP100390,2.0,2025,BAYU TRI SIMANJUNTAK,454485,2,3,1,1,3,3,1,2,4,35,38,37,DC,Dominant-Conscientious,ENFJ,125.0,31.0,4,2025,2.2222222222222223
EMP100391,2.0,2025,RIZKA ADI ANGGARA,731323,1,4,3,3,3,3,3,2,5,51,80,85,IS,Influencer-Steadiness,INFJ,131.0,38.0,9,2025,2.2222222222222223
EMP100392,3.0,2025,TANIA HERLAMBANG,129384,1,3,6,2,3,3,1,1,6,20,94,57,SI,Steadiness-Influencer,NAN,110.0,18.0,7,2025,2.888888888888889
EMP100393,2.0,2025,OKTAVIA RAMADHAN,782437,4,2,2,3,2,1,3,1,1,61,26,92,ID,Influencer-Dominant,ESFJ,120.0,28.0,10,2025,2.5
EMP100394,1.0,2025,HADI JATMIKO KURNIAWAN,222371,3,1,4,5,5,3,1,3,3,44,61,85,CD,Conscientious-Dominant,ISTP,131.0,27.0,4,2025,1.2
EMP100395,1.0,2025,JOKO NABILA SANTOSO,564871,3,3,1,2,1,1,3,4,4,54,60,72,SC,Steadiness-Conscientious,ESFJ,139.0,35.0,1,2025,1.1111111111111112
EMP100396,3.0,2025,ZAKI ANUGRAH NUGROHO,875084,4,1,6,3,3,2,3,4,6,36,88,23,DC,Dominant-Conscientious,ESTJ,138.0,32.0,1,2025,2.8
EMP100397,2.0,2025,YUNI IQBAL PUTRA,741949,4,3,5,5,2,1,2,1,5,90,67,44,DI,Dominant-Influencer,ISTP,,16.0,7,2025,2.3333333333333335
EMP100398,3.0,2025,JOKO WIJAYA WIJAYA,399540,1,3,2,3,4,1,3,2,5,94,51,50,ID,Influencer-Dominant,ESFP,138.0,20.0,1,2025,2.7777777777777777
EMP100399,,2025,ZAKI RAMADHAN,526292,1,3,5,5,1,2,3,3,3,56,89,43,NAN,Dominant-Conscientious,ISTJ,128.0,24.0,3,2025,3.111111111111111
EMP100400,,2025,LUTHFI HERLAMBANG,517255,4,1,4,3,2,2,3,3,2,53,96,80,ID,Influencer-Dominant,ENFP,96.0,23.0,9,2025,4.8
EMP100401,5.0,2025,DWI WIJAYA HALIM,744205,4,2,1,4,2,1,1,3,6,74,78,22,DC,Dominant-Conscientious,ISFP,,,4,2025,4.777777777777778
EMP100402,2.0,2025,FAJAR CANDRA MAULIDA,589960,1,3,6,3,3,3,1,1,5,91,90,94,ID,Influencer-Dominant,INFP,83.0,33.0,5,2025,2.1
EMP100403,3.0,2025,PRASETYO LESTARI,468763,2,2,2,1,2,1,1,4,2,46,44,85,IC,Influencer-Conscientious,ENFJ,104.0,32.0,2,2025,2.8
EMP100404,3.0,2025,ANISA TRI ANGGARA,182223,3,3,4,3,5,3,2,2,5,25,93,54,ID,Influencer-Dominant,ESFJ,94.0,21.0,2,2025,3.5555555555555554
EMP100405,3.0,2025,TEGUH ERLANGGA SETIAWAN,537895,2,4,1,3,5,1,1,4,4,55,49,63,NAN,Conscientious-Influencer,ISTP,127.0,34.0,4,2025,2.9
EMP100406,,2025,VANIA LESTARI SUBEKTI,418303,4,2,4,3,4,2,1,1,5,25,71,97,DC,Dominant-Conscientious,INTP,85.0,25.0,6,2025,11.9
EMP100407,3.0,2025,ARIF RACHMAN SUHARTO,625383,2,2,1,3,3,1,1,4,3,94,68,83,DC,Dominant-Conscientious,ESTJ,116.0,19.0,7,2025,2.7
EMP100408,2.0,2025,RAFA ANUGRAH KUSUMA,310594,1,3,3,3,1,3,1,2,2,26,30,45,CD,Conscientious-Dominant,ESFP,80.0,26.0,4,2025,2.125
EMP100409,4.0,2025,RANI GINTING,248563,2,2,4,2,3,3,2,2,4,24,62,64,SD,Steadiness-Dominant,ISFJ,125.0,24.0,10,2025,4.0
EMP100410,4.0,2025,ADIT SAPUTRA WIJAYA,670362,2,1,4,1,2,3,1,1,4,64,28,40,DS,Dominant-Steadiness,ISTJ,,28.0,10,2025,3.7777777777777777
EMP100411,2.0,2025,RANI FAUZIAH,266657,2,2,3,6,3,3,1,4,1,29,57,87,SC,Steadiness-Conscientious,INTP,115.0,30.0,6,2025,2.1
EMP100412,4.0,2025,TANIA SYAHPUTRA,610532,4,4,1,5,4,1,2,2,4,26,58,50,DS,Dominant-Steadiness,ENFJ,130.0,36.0,8,2025,4.0
EMP100413,3.0,2025,ZAHRA UTAMA PRATOMO,376539,2,1,3,6,5,2,1,1,6,46,23,87,NAN,Conscientious-Influencer,ISTP,86.0,31.0,6,2025,3.125
EMP100414,1.0,2025,CITRA HASIBUAN,184175,1,2,4,6,4,2,3,3,4,70,58,99,DC,Dominant-Conscientious,ESFP,104.0,26.0,10,2025,1.3
EMP100415,3.0,2025,HADI LUKMAN,306853,1,1,2,2,2,2,1,1,4,38,86,96,DS,Dominant-Steadiness,ENTJ,86.0,19.0,8,2025,3.0
EMP100416,3.0,2025,CAHYO GANESHA HANDAYANI,763802,4,3,2,6,4,1,3,3,4,38,45,94,CS,Conscientious-Steadiness,ESFJ,139.0,24.0,2,2025,3.4
EMP100417,3.0,2025,ADI SITUMORANG,212203,2,1,1,4,1,1,1,4,3,32,73,24,DI,Dominant-Influencer,INTJ,,,1,2025,2.7
EMP100418,5.0,2025,OKTAVIA GANESHA FAUZIAH,361013,4,4,4,4,4,2,2,4,4,29,79,97,IS,Influencer-Steadiness,ISFP,,,9,2025,3.4444444444444446
EMP100419,3.0,2025,LESTARI HIDAYAT,143661,4,1,1,4,1,2,2,2,5,49,73,87,DC,Dominant-Conscientious,ISFJ,,,7,2025,3.3333333333333335
EMP100420,2.0,2025,VANIA HARTANTO,857131,4,4,2,2,4,1,2,3,3,81,82,98,SD,Steadiness-Dominant,NAN,80.0,29.0,7,2025,2.5
EMP100421,3.0,2025,ADIT ANGGARA,122593,4,2,2,2,2,2,1,2,2,51,88,60,CI,Conscientious-Influencer,INTJ,85.0,22.0,1,2025,2.8
EMP100422,1.0,2025,ARI HANDAYANI,412819,4,2,1,6,5,3,1,1,6,54,22,83,IC,Influencer-Conscientious,NAN,103.0,28.0,8,2025,1.2
EMP100423,4.0,2025,VALDO FAUZIAH,504461,2,3,1,4,1,1,1,2,6,83,20,42,NAN,Influencer-Steadiness,ENFJ,,,8,2025,4.4
EMP100424,3.0,2025,VALDO RAMADHAN,583793,4,4,5,5,3,1,2,1,6,23,91,81,DI,Dominant-Influencer,ISFJ,94.0,29.0,8,2025,3.2857142857142856
EMP100425,1.0,2025,NOVI BASKARA SINAGA,948537,4,1,2,1,3,3,2,4,6,53,40,46,DC,Dominant-Conscientious,ISFJ,83.0,28.0,8,2025,1.2
EMP100426,5.0,2025,DIMAS PAMUNGKAS,182205,4,2,1,4,1,3,1,2,5,50,64,64,DI,Dominant-Influencer,ENTJ,,,2,2025,4.8
EMP100427,3.0,2025,DIMAS ADI MAHENDRA,824622,4,2,4,5,3,1,2,3,1,42,69,21,ID,Influencer-Dominant,ENFJ,,32.0,7,2025,2.875
EMP100428,5.0,2025,UMAR PAMUNGKAS,651268,4,4,5,4,3,2,1,3,2,61,20,74,DC,Dominant-Conscientious,ESFP,,,9,2025,5.0
EMP100429,,2025,GITA CANDRA SITUMORANG,373545,1,1,3,3,4,3,1,4,6,31,59,95,SD,Steadiness-Dominant,INTP,132.0,28.0,8,2025,3.0
EMP100430,1.0,2025,VALDO NABILA ROHMAN,152410,1,1,5,3,4,2,1,1,4,39,93,30,CI,Conscientious-Influencer,NAN,97.0,25.0,5,2025,1.0
EMP100431,4.0,2025,NOVI WIJAYA PUTRA,672623,4,3,3,5,5,1,2,4,6,119,68,63,DI,Dominant-Influencer,NAN,140.0,24.0,4,2025,3.5
EMP100432,3.0,2025,RANI FADILLAH RAHMAWATI,816269,4,2,3,4,1,3,2,1,6,94,73,20,DI,Dominant-Influencer,ESTP,,,10,2025,3.1
EMP100433,2.0,2025,DIAN RIDWAN,953498,4,1,3,5,4,3,2,1,6,9,63,41,DC,Dominant-Conscientious,NAN,91.0,28.0,10,2025,2.2222222222222223
EMP100434,,2025,HADI WIBOWO,529665,3,4,3,2,5,1,3,3,5,59,46,70,CD,Conscientious-Dominant,INFP,137.0,33.0,7,2025,4.3
EMP100435,2.0,2025,INTAN SYAHPUTRA,846697,1,3,5,5,1,1,1,3,6,34,64,20,SD,Steadiness-Dominant,INFJ,121.0,21.0,5,2025,2.1
EMP100436,3.0,2025,ZAHRA WIJAYA,344400,2,1,4,6,1,3,2,1,2,94,75,67,ID,Influencer-Dominant,NAN,97.0,21.0,3,2025,3.25
EMP100437,4.0,2025,INDRA HARTANTO,694645,3,4,6,4,1,3,1,2,5,86,76,91,NAN,Dominant-Steadiness,ISTP,,,10,2025,4.1
EMP100438,3.0,2025,BAYU YUDHISTIRA SANTOSO,890632,1,4,3,3,5,3,3,1,5,50,60,65,ID,Influencer-Dominant,ESFJ,90.0,38.0,7,2025,3.1
EMP100439,2.0,2025,INTAN TAMBA,951570,3,1,5,1,2,2,3,2,6,54,29,88,IC,Influencer-Conscientious,ESFJ,83.0,30.0,3,2025,1.7
EMP100440,4.0,2025,CAHYO UTAMA SINAGA,982586,1,3,6,6,2,2,1,1,5,3,53,75,SD,Steadiness-Dominant,ESFJ,119.0,40.0,3,2025,4.111111111111111
EMP100441,4.0,2025,KARTIKA HERLAMBANG,110921,2,1,1,6,3,1,1,1,3,24,91,84,SC,Steadiness-Conscientious,INTP,118.0,34.0,6,2025,4.2
EMP100442,2.0,2025,ANDI QOLBI HIDAYAT,115176,3,4,3,5,1,2,3,2,2,29,91,29,IC,Influencer-Conscientious,ENTJ,138.0,35.0,7,2025,2.0
EMP100443,3.0,2025,BAYU QOLBI HIDAYAT,515233,3,2,5,5,3,3,3,3,5,49,45,79,CI,Conscientious-Influencer,ESFJ,117.0,26.0,9,2025,3.125
EMP100444,4.0,2025,DIMAS PURNAMA,741385,1,3,2,3,3,3,3,1,5,80,50,50,DC,Dominant-Conscientious,INFJ,114.0,19.0,2,2025,4.222222222222222
EMP100445,1.0,2025,KURNIA WIJAYA,613214,1,3,5,6,2,1,2,3,6,31,97,55,IS,Influencer-Steadiness,ENTJ,97.0,18.0,3,2025,1.3333333333333333
EMP100446,3.0,2025,RIFQI IQBAL GINTING,433489,2,1,2,5,3,1,2,4,3,75,93,77,IC,Influencer-Conscientious,ENTJ,112.0,32.0,6,2025,2.7
EMP100447,4.0,2025,RENDRA ZULFIKAR LESTARI,608514,1,3,3,3,3,3,3,2,4,23,48,97,ID,Influencer-Dominant,INFP,81.0,33.0,5,2025,4.0
EMP100448,2.0,2025,GITA JATMIKO SANTOSO,564093,4,1,2,4,4,2,1,4,3,66,42,23,ID,Influencer-Dominant,ISTP,,,10,2025,2.0
EMP100449,3.0,2025,ARI RAMADHAN,776021,1,3,2,6,1,2,1,1,1,120,58,75,NAN,Conscientious-Influencer,ESFP,109.0,32.0,10,2025,2.8
EMP100450,3.0,2025,INDRA LESTARI,249957,4,3,5,3,5,1,1,3,1,19,46,99,DI,Dominant-Influencer,INTJ,134.0,28.0,10,2025,3.3333333333333335
EMP100451,3.0,2025,FITRI QOLBI SIMANJUNTAK,143626,3,1,4,2,5,3,3,4,6,63,95,87,CD,Conscientious-Dominant,ESFP,85.0,24.0,3,2025,2.9
EMP100452,3.0,2025,ZAHRA ZULFIKAR RAMADHAN,908586,3,1,3,2,4,3,3,4,1,52,57,27,DC,Dominant-Conscientious,INFJ,118.0,26.0,8,2025,3.4
EMP100453,3.0,2025,YUNI SUBEKTI,595092,1,3,2,2,5,3,3,2,6,27,92,83,CI,Conscientious-Influencer,INTJ,112.0,18.0,4,2025,3.0
EMP100454,,2025,NADIA IQBAL MAULANA,711345,1,1,3,6,3,1,2,2,5,0,49,39,DI,Dominant-Influencer,ISTP,132.0,20.0,1,2025,3.1
EMP100455,2.0,2025,ZAKI SIREGAR,932585,4,2,4,4,3,2,1,2,4,71,96,51,CS,Conscientious-Steadiness,INFTJ,,,10,2025,2.0
EMP100456,2.0,2025,RAMA GUNAWAN,604540,2,1,3,4,2,1,1,3,1,51,65,88,IS,Influencer-Steadiness,ESTJ,,,9,2025,1.9
EMP100457,3.0,2025,NURLITA MAULANA,759462,1,1,3,6,3,2,3,3,4,63,41,95,SD,Steadiness-Dominant,ISTJ,117.0,26.0,2,2025,3.3
EMP100458,3.0,2025,FAJAR MAHARDIKA HANDAYANI,876151,4,2,3,5,2,2,3,1,6,70,27,89,IC,Influencer-Conscientious,ESFP,114.0,23.0,7,2025,2.9
EMP100459,3.0,2025,ZAHRA SYAHPUTRA,906970,1,1,1,3,3,1,3,3,5,81,29,28,NAN,Influencer-Conscientious,ESFJ,85.0,22.0,8,2025,3.2
EMP100460,5.0,2025,JOKO SINAGA,551128,4,2,4,3,3,2,2,1,4,45,49,23,SI,Steadiness-Influencer,ISTJ,89.0,29.0,4,2025,4.625
EMP100461,4.0,2025,NOVI SUHARTO,854545,3,1,3,2,3,2,1,3,3,37,74,88,CS,Conscientious-Steadiness,NAN,87.0,35.0,4,2025,1.7777777777777777
EMP100462,5.0,2025,LESTARI ANGGARA,802474,4,3,5,6,2,1,1,3,3,28,81,54,CD,Conscientious-Dominant,ENTP,85.0,23.0,4,2025,5.0
EMP100463,4.0,2025,ARIF KURNIAWAN,514863,4,4,4,3,3,1,3,2,4,91,62,95,DI,Dominant-Influencer,ISFJ,123.0,35.0,7,2025,3.8
EMP100464,3.0,2025,ANISA ERLANGGA LUKMAN,604118,4,4,1,3,2,3,1,4,4,104,57,22,SD,Steadiness-Dominant,ESTJ,132.0,38.0,4,2025,3.125
EMP100465,5.0,2025,EKO PAMUNGKAS,583584,1,2,5,1,4,3,2,1,1,48,56,70,CS,Conscientious-Steadiness,ISTJ,119.0,28.0,4,2025,4.875
EMP100466,5.0,2025,GITA NABILA INDRAWAN,483945,2,4,6,2,4,1,3,3,5,48,91,93,DS,Dominant-Steadiness,ISTP,95.0,35.0,5,2025,4.5
EMP100467,,2025,LESTARI MAHARDIKA SUHARTO,700106,1,4,6,6,2,3,1,1,3,10,81,63,DS,Dominant-Steadiness,ISFJ,115.0,23.0,8,2025,2.0
EMP100468,2.0,2025,DINDA ERLANGGA INDRAWAN,926889,1,1,3,3,1,2,1,3,5,26,75,98,NAN,Steadiness-Influencer,ISTP,,12.0,10,2025,2.125
EMP100469,2.0,2025,SARI SUHARTO,606506,3,4,6,5,3,2,3,1,3,57,34,89,DS,Dominant-Steadiness,INTJ,82.0,36.0,9,2025,2.2222222222222223
EMP100470,2.0,2025,WULAN SAPUTRA SANTOSO,569255,1,2,3,4,3,2,3,2,4,64,72,57,SI,Steadiness-Influencer,ESTJ,,,10,2025,2.125
EMP100471,3.0,2025,INDRA ZULFIKAR RAHMAWATI,660922,2,3,5,3,2,2,3,1,1,32,58,84,DC,Dominant-Conscientious,INTJ,123.0,36.0,4,2025,3.4
EMP100472,,2025,RANI ZULFIKAR GINTING,858143,4,4,1,4,5,1,1,3,3,44,77,61,NAN,Dominant-Steadiness,ISTP,,,8,2025,4.0
EMP100473,4.0,2025,ZAKI ZULFIKAR SALSABILA,529714,4,2,1,2,2,1,2,4,5,6,71,92,DS,Dominant-Steadiness,ESFJ,132.0,22.0,1,2025,4.0
EMP100474,2.0,2025,VANIA IQBAL FAUZIAH,308819,1,3,2,5,1,3,2,4,2,45,53,100,CD,Conscientious-Dominant,ESFP,103.0,27.0,7,2025,1.9
EMP100475,5.0,2025,RIZKY SETIAWAN,269930,1,1,4,3,4,1,1,2,1,47,76,69,SD,Steadiness-Dominant,INTP,94.0,26.0,6,2025,4.8
EMP100476,,2025,SARI HARTANTO,161209,3,3,3,1,4,2,2,3,4,96,92,26,DS,Dominant-Steadiness,ENTJ,105.0,28.0,4,2025,5.1
EMP100477,4.0,2025,GITA WIBOWO,493852,2,2,4,1,4,3,2,3,6,98,98,88,SD,Steadiness-Dominant,ENFJ,,20.0,7,2025,4.3
EMP100478,,2025,NURLITA KUSUMA PRATAMA,460826,4,4,5,2,4,1,1,2,2,66,28,100,DI,Dominant-Influencer,NAN,89.0,24.0,10,2025,2.7142857142857144
EMP100479,2.0,2025,RENDRA YUDHISTIRA HERLAMBANG,444419,2,1,2,1,2,2,3,3,2,82,27,72,CI,Conscientious-Influencer,ENTJ,115.0,25.0,7,2025,1.9
EMP100480,,2025,DIMAS MAULANA,947073,3,1,3,4,1,1,1,4,6,28,73,97,DI,Dominant-Influencer,ENFP,,,10,2025,4.777777777777778
EMP100481,4.0,2025,RAMA SALSABILA,569010,3,1,2,1,4,3,1,1,6,90,21,21,DC,Dominant-Conscientious,ENFP,100.0,29.0,9,2025,3.7777777777777777
EMP100482,1.0,2025,RANI RACHMAN SETIAWAN,287204,1,4,2,5,5,3,3,4,6,38,50,75,NAN,Dominant-Influencer,ENTP,120.0,14.0,4,2025,1.4444444444444444
EMP100483,3.0,2025,INTAN NABILA PAMUNGKAS,691951,1,3,6,4,4,3,1,2,6,23,42,37,DI,Dominant-Influencer,ESFJ,,,5,2025,3.1
EMP100484,4.0,2025,CITRA NABILA HANDAYANI,406686,4,1,4,4,2,3,3,2,3,35,99,46,SD,Steadiness-Dominant,ENTP,,,7,2025,4.125
EMP100485,5.0,2025,GALIH AJI SAPUTRA,244322,1,3,6,5,2,2,3,3,4,20,60,72,CI,Conscientious-Influencer,ENTJ,111.0,18.0,5,2025,4.777777777777778
EMP100486,4.0,2025,JOKO SIMANJUNTAK,962324,4,3,3,5,3,2,1,3,4,22,88,78,SC,Steadiness-Conscientious,ESFJ,110.0,28.0,8,2025,4.444444444444445
EMP100487,2.0,2025,JOKO LUKMAN,777470,4,3,6,5,4,2,2,4,3,24,73,47,ID,Influencer-Dominant,ENTP,106.0,25.0,2,2025,1.8888888888888888
EMP100488,3.0,2025,LUTHFI PRATAMA,575047,3,1,3,6,2,2,2,2,5,64,95,95,DI,Dominant-Influencer,ENTJ,126.0,44.0,10,2025,3.4
EMP100489,,2025,VANIA ADI SETIAWAN,404889,2,2,1,5,5,1,2,3,4,12,57,36,DS,Dominant-Steadiness,ISTP,124.0,21.0,2,2025,3.888888888888889
EMP100490,2.0,2025,CAHYO SUHARTO,876642,1,1,5,5,3,1,2,3,5,44,33,61,CI,Conscientious-Influencer,ESFJ,80.0,31.0,4,2025,2.1
EMP100491,2.0,2025,GITA ANGGARA,373972,1,1,3,6,5,2,1,1,4,85,92,76,ID,Influencer-Dominant,ENFP,89.0,26.0,8,2025,1.7777777777777777
EMP100492,4.0,2025,AHMAD LESTARI HANDAYANI,133776,4,1,4,6,3,3,1,4,2,74,41,55,DC,Dominant-Conscientious,ISTJ,90.0,31.0,9,2025,3.8333333333333335
EMP100493,2.0,2025,NURLITA WIJAYA,387766,3,1,6,5,3,2,1,4,4,47,71,81,CD,Conscientious-Dominant,ESFJ,112.0,25.0,2,2025,2.0
EMP100494,4.0,2025,DWI MAHARDIKA ANGGARA,597410,1,4,4,3,1,2,2,1,3,30,41,44,IS,Influencer-Steadiness,INTJ,95.0,24.0,6,2025,4.222222222222222
EMP100495,2.0,2025,GITA GANESHA ZULFIKAR,169722,1,3,4,3,5,3,2,3,3,64,29,32,DI,Dominant-Influencer,ISTP,81.0,27.0,8,2025,1.6
EMP100496,3.0,2025,INTAN WIJAYA PRATOMO,896918,2,2,1,4,2,3,2,1,5,74,43,81,SI,Steadiness-Influencer,ISTP,,,4,2025,2.8333333333333335
EMP100497,,2025,OKA SYAHPUTRA,629244,1,1,4,2,1,2,3,3,4,38,67,23,NAN,Steadiness-Conscientious,INTP,87.0,31.0,5,2025,3.6666666666666665
EMP100498,,2025,FITRI SITUMORANG,983548,1,1,4,1,5,2,2,4,4,58,65,99,IS,Influencer-Steadiness,ENTJ,80.0,41.0,9,2025,2.1
EMP100499,,2025,ADIT HERLAMBANG,579047,1,3,2,4,1,1,1,3,3,43,27,24,CS,Conscientious-Steadiness,ISFJ,,,7,2025,3.7
EMP100500,3.0,2025,YOGA MAHARDIKA GUNAWAN,848425,3,3,6,3,5,3,1,4,2,16,71,39,DC,Dominant-Conscientious,ENFP,117.0,27.0,3,2025,3.0
EMP100501,3.0,2025,RIFQI RACHMAN SANTOSO,940942,1,3,5,5,4,3,1,4,6,36,34,54,CD,Conscientious-Dominant,ENFP,122.0,25.0,9,2025,2.7
EMP100502,4.0,2025,WAHYU HASIBUAN,753133,2,2,6,5,5,3,2,4,5,59,55,68,CD,Conscientious-Dominant,ESTJ,81.0,13.0,2,2025,4.111111111111111
EMP100503,4.0,2025,PRASETYO GANESHA RAMADHAN,125536,4,3,4,2,1,3,1,2,4,44,32,78,CS,Conscientious-Steadiness,INTP,86.0,40.0,4,2025,3.875
EMP100504,1.0,2025,KARTIKA HALIM GINTING,809245,3,2,2,6,5,3,2,1,2,47,23,21,CD,Conscientious-Dominant,ENTJ,113.0,23.0,6,2025,1.2222222222222223
EMP100505,3.0,2025,INTAN PRAMUDITA MAULIDA,741605,1,1,5,2,4,3,3,3,6,66,89,78,CD,Conscientious-Dominant,ENTJ,98.0,32.0,5,2025,3.0
EMP100506,2.0,2025,CAHYO IQBAL SUHARTO,749189,2,3,1,1,3,1,1,4,6,82,93,89,DC,Dominant-Conscientious,INTJ,102.0,20.0,8,2025,2.25
EMP100507,4.0,2025,DEWI RAHMAWATI,878742,2,1,1,5,3,3,2,3,6,44,68,65,DS,Dominant-Steadiness,INFJ,81.0,32.0,10,2025,3.8
EMP100508,4.0,2025,SARI NABILA HALIM,125862,4,4,3,3,4,2,1,4,3,41,89,20,DI,Dominant-Influencer,ENTJ,107.0,26.0,5,2025,4.125
EMP100509,4.0,2025,ZAKI TRI LESTARI,431599,2,4,1,1,2,3,2,2,2,47,81,55,NAN,Steadiness-Conscientious,ISFP,85.0,22.0,1,2025,3.4444444444444446
EMP100510,4.0,2025,RIZKY LESTARI SITUMORANG,384721,2,1,4,3,4,3,2,2,6,46,35,66,CD,Conscientious-Dominant,INTP,82.0,23.0,6,2025,3.875
EMP100511,3.0,2025,NUGROHO SAPUTRA,370041,2,1,5,1,2,2,3,1,3,29,59,93,SD,Steadiness-Dominant,NAN,135.0,31.0,8,2025,3.0
EMP100512,5.0,2025,VALDO GINTING,923589,3,4,2,6,4,3,3,2,5,52,31,72,SC,Steadiness-Conscientious,ISFJ,101.0,19.0,6,2025,5.0
EMP100513,4.0,2025,NABILA FADILLAH SETIAWAN,450065,1,1,6,6,1,1,3,1,2,59,26,33,DC,Dominant-Conscientious,ENTP,109.0,29.0,9,2025,4.0
EMP100514,3.0,2025,FITRI SAPUTRA YULIANTO,844504,2,4,4,5,4,2,3,2,1,64,43,85,ID,Influencer-Dominant,NAN,91.0,28.0,9,2025,3.3333333333333335
EMP100515,,2025,CAHYO HANDAYANI,509749,1,3,3,3,5,1,1,3,6,65,74,81,CS,Conscientious-Steadiness,INFJ,82.0,24.0,8,2025,2.0
EMP100516,3.0,2025,YOGA NUGROHO,815764,2,2,1,6,2,1,1,3,4,37,83,34,DI,Dominant-Influencer,ESTP,100.0,14.0,5,2025,2.8
EMP100517,1.0,2025,RENDRA WIBOWO,748583,4,3,6,4,1,2,3,2,3,27,56,48,IC,Influencer-Conscientious,ISTP,,,3,2025,1.1
EMP100518,1.0,2025,HANA ERLANGGA GUNAWAN,250311,1,3,1,6,3,1,3,3,5,83,71,78,SI,Steadiness-Influencer,ENTJ,92.0,31.0,3,2025,1.125
EMP100519,5.0,2025,TEGUH INDRAWAN,782845,2,3,5,6,1,1,2,4,1,56,34,53,CI,Conscientious-Influencer,NAN,131.0,27.0,6,2025,4.8
EMP100520,4.0,2025,RIFQI KUSUMA WIBOWO,265403,3,1,1,1,1,3,2,3,3,74,95,44,SI,Steadiness-Influencer,ENFJ,86.0,28.0,5,2025,3.9
EMP100521,3.0,2025,NADIA GUNAWAN,928685,2,3,2,6,2,3,3,1,6,35,60,62,SI,Steadiness-Influencer,ESFP,100.0,34.0,7,2025,2.888888888888889
